丰台,玉林里小区 ,2室1厅,61.2平米,南,精装,有,低,18,1993,右安门外,0,430,70262,33
丰台,长安新城一区 ,3室2厅,139.8平米,南 北,简装,有,中,17,2004,青塔,0,780,55794,45
丰台,万年花城四期 ,1室1厅,59.57平米,北,精装,有,高,18,2008,玉泉营,1,413,69331,51
丰台,珠江骏景中区 ,1室1厅,63.79平米,北,简装,有,中,24,2002,西罗园,1,390,61139,24
丰台,莲花池西里6号院 ,3室1厅,92.27平米,东 南 西,简装,有,低,12,1995,六里桥,1,680,73697,42
丰台,玉林里小区 ,3室1厅,73.9平米,东南 南 北,简装,有,高,18,1993,右安门外,0,540,73072,24
丰台,西马金润二区 ,2室1厅,73.95平米,南 北,精装,无,中,6,1998,马家堡,0,437,59094,156
丰台,怡海花园恒泰园 ,2室1厅,61.21平米,南 北,精装,无,中,6,1997,科技园区,1,428,69924,66
丰台,新华街二里 ,2室1厅,56.1平米,南 北,精装,无,高,6,1995,看丹桥,1,305,54368,241
丰台,贾家花园甲1号院 ,2室1厅,58.4平米,东 西,精装,无,低,6,1996,刘家窑,1,340,58220,84
丰台,长安新城一区 ,2室2厅,106.69平米,西南,简装,有,中,28,2006,青塔,0,485,45459,65
丰台,阳光花园 ,3室1厅,138.71平米,南 北,精装,有,高,19,2009,角门,1,970,69931,10
丰台,大红门35号院 ,2室1厅,73.46平米,南 北,精装,无,顶,6,1998,角门,1,365,49687,53
丰台,汇达公寓 ,2室1厅,86.1平米,东南,简装,有,低,26,2000,西罗园,0,470,54588,56
丰台,晓月新城 ,1室0厅,41.1平米,北,简装,有,低,24,2007,卢沟桥,0,210,51095,123
丰台,横一条 ,1室1厅,39.19平米,南,简装,无,中,5,1990,宋家庄,1,249,63537,96
丰台,南曦大厦 ,2室1厅,115.88平米,南,精装,有,中,22,2004,木樨园,1,535,46169,20
丰台,丽水园 ,2室1厅,112.21平米,南,精装,有,中,12,2004,马家堡,1,749,66750,12
丰台,丽水园 ,3室2厅,129.18平米,南 北,精装,有,中,9,2006,马家堡,1,855,66187,40
丰台,长安新城二区 ,3室2厅,121.34平米,南 北,简装,有,底,11,2002,青塔,0,699,57607,113
丰台,远洋自然 ,3室2厅,147.21平米,南 北,简装,有,底,10,2006,大红门,1,900,61138,85
丰台,未来上层 ,2室2厅,96.35平米,南 北,简装,有,中,13,2005,草桥,1,720,74728,10
丰台,万恒家园 ,2室1厅,90.52平米,南 北,精装,无,中,6,2005,青塔,1,495,54685,2
丰台,圣淘沙 ,2室1厅,78.47平米,西南,简装,有,中,19,2007,木樨园,1,468,59641,103
丰台,草桥欣园三区 ,2室1厅,75.74平米,南 北,精装,有,低,12,1999,草桥,1,515,67996,78
丰台,银地家园 ,2室1厅,94.72平米,南 北,精装,有,中,16,2002,花乡,0,459,48459,49
丰台,西府景园 ,2室1厅,89.32平米,西北,精装,有,中,23,2004,岳各庄,0,459,51389,34
丰台,洋桥西里 ,2室1厅,57.9平米,南 北,简装,无,高,6,1990,洋桥,1,308,53196,174
丰台,铁路小区 ,2室1厅,62.22平米,南 北,精装,无,中,6,1997,六里桥,0,510,81968,20
丰台,三环新城8号院 ,2室1厅,96.85平米,东 南 北,精装,有,高,22,2007,玉泉营,1,530,54724,25
丰台,福海小区 ,2室1厅,85.84平米,南 北,精装,有,低,14,2004,角门,1,560,65238,8
丰台,大成郡 ,2室1厅,98.17平米,东北,精装,有,中,8,2011,岳各庄,0,690,70287,37
丰台,政馨园一区 ,1室1厅,47.25平米,北,简装,有,1,1,2003,宋家庄,1,254,53757,183
丰台,宝隆温泉公寓 ,1室1厅,56.8平米,南,简装,有,高,31,2000,科技园区,1,270,47536,132
丰台,马家堡东里 ,2室1厅,56.2平米,南 北,精装,无,顶,6,1987,洋桥,0,310,55161,52
丰台,马家堡路29号院 ,3室1厅,65.18平米,南 西 北,简装,无,顶,6,1989,洋桥,0,340,52164,90
丰台,芳城园一区 ,2室1厅,62.49平米,西南,精装,有,低,27,1991,方庄,1,412,65931,76
丰台,角门东里 ,3室1厅,69.74平米,东北,简装,无,高,6,1995,角门,1,358,51334,76
丰台,远洋自然 ,1室1厅,56.54平米,东,简装,有,顶,15,2007,大红门,1,329,58189,22
丰台,广安﹒康馨家园 ,3室1厅,91.81平米,东南 北,精装,有,低,26,2015,青塔,0,459,49995,157
丰台,新华街七里 ,2室1厅,61.5平米,东 西 北 东北,精装,有,中,24,2000,看丹桥,1,328,53334,172
